ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
000001.SH,20170612,3139.8766,3149.5266,3164.9502,3135.314,3158.4004,-18.5238,-0.5865,146729425,169392918.451
000001.SH,20170609,3158.4004,3147.4533,3165.9197,3146.1075,3150.3336,8.0668,0.2561,160136334,181584884.7895
000001.SH,20170608,3150.3336,3136.4705,3153.2635,3132.8278,3140.3249,10.0087,0.3187,152277659,178894298.541
000001.SH,20170607,3140.3249,3101.7608,3140.7743,3098.9508,3102.126,38.1989,1.2314,173229014,194287945.5144
000001.SH,20170606,3102.126,3084.5401,3102.8633,3078.7872,3091.6561,10.4699,0.3387,113439963,127804624.2458
000001.SH,20170605,3091.6561,3102.1095,3105.5056,3084.8301,3105.54,-13.8839,-0.4471,132570300,143429802.0021
000001.SH,20170602,3105.54,3094.2253,3110.3891,3081.8485,3102.6232,2.9168,0.094,142504925,154454347.9951
000001.SH,20170601,3102.6232,3108.4214,3113.5212,3097.6794,3117.1778,-14.5546,-0.4669,163015719,180782624.7771
000001.SH,20170531,3117.1778,3125.3252,3143.2787,3111.5563,3110.0587,7.1191,0.2289,152950430,177913309.9359
000001.SH,20170526,3110.0587,3101.2864,3120.6627,3100.3877,3107.8311,2.2276,0.0717,155923486,171327384.6436
000001.SH,20170525,3107.8311,3055.3425,3114.6578,3052.8309,3064.0759,43.7552,1.428,191391841,201910125.0325
000001.SH,20170524,3064.0759,3047.5681,3064.8127,3022.3026,3061.947,2.1289,0.0695,139813353,152669201.5988
000001.SH,20170523,3061.947,3069.3935,3084.2352,3050.8423,3075.6756,-13.7286,-0.4464,178310599,195073653.6755
000001.SH,20170522,3075.6756,3087.1705,3103.9375,3063.1529,3090.6309,-14.9553,-0.4839,153683730,170340982.6498
000001.SH,20170519,3090.6309,3086.7054,3095.4826,3081.278,3090.139,0.4919,0.0159,129635230,150164226.2179
000001.SH,20170518,3090.139,3082.3288,3103.4413,3077.9631,3104.4415,-14.3025,-0.4607,148620035,168149514.123
000001.SH,20170517,3104.4415,3107.802,3119.5816,3101.2953,3112.9642,-8.5227,-0.2738,168674158,194560594.1001
000001.SH,20170516,3112.9642,3082.8717,3113.5116,3060.5344,3090.2289,22.7353,0.7357,173775564,193292104.5574
000001.SH,20170515,3090.2289,3085.9319,3098.9125,3085.9319,3083.5132,6.7157,0.2178,135660728,158269607.703
000001.SH,20170512,3083.5132,3054.1123,3090.4914,3051.8713,3061.5003,22.0129,0.719,159684099,175107245.7515
000001.SH,20170511,3061.5003,3036.7891,3063.5637,3016.5305,3052.785,8.7153,0.2855,191341901,197604070.1418
000001.SH,20170510,3052.785,3078.1728,3090.8191,3051.5896,3080.5269,-27.7419,-0.9006,160794452,181624151.6915
000001.SH,20170509,3080.5269,3064.8484,3084.2077,3056.558,3078.6129,1.914,0.0622,135066674,152795901.6078
000001.SH,20170508,3078.6129,3090.0652,3093.4516,3067.6943,3103.0378,-24.4249,-0.7871,180526904,198171689.4226
000001.SH,20170505,3103.0378,3114.7735,3117.6141,3092.0918,3127.3687,-24.3309,-0.778,176213641,200273908.1696
000001.SH,20170504,3127.3687,3127.1058,3143.8179,3111.3912,3135.346,-7.9773,-0.2544,177967485,200170851.5678
000001.SH,20170503,3135.346,3138.3068,3148.2857,3123.7509,3143.7121,-8.3661,-0.2661,163763924,190236600.6901
000001.SH,20170502,3143.7121,3147.2275,3154.7812,3136.5391,3154.6584,-10.9463,-0.347,154222962,176389916.6883
000001.SH,20170428,3154.6584,3144.0219,3154.7266,3136.5781,3152.1869,2.4715,0.0784,162889899,183195769.8055
000001.SH,20170427,3152.1869,3131.3496,3155.0033,3097.3334,3140.8471,11.3398,0.361,211793073,235748319.3546
000001.SH,20170426,3140.8471,3132.9181,3152.9534,3131.418,3134.5674,6.2797,0.2003,169878107,197112873.0172
000001.SH,20170425,3134.5674,3123.8943,3145.2672,3117.4488,3129.5312,5.0362,0.1609,153418307,174129249.6186
000001.SH,20170424,3129.5312,3164.2479,3164.2479,3111.2145,3173.1512,-43.62,-1.3747,186277434,197845253.5732
000001.SH,20170421,3173.1512,3170.2899,3180.7944,3158.6286,3172.1003,1.0509,0.0331,164761740,184131440.6999
000001.SH,20170420,3172.1003,3165.665,3178.1826,3148.1844,3170.6867,1.4136,0.0446,190873985,220098232.7487
000001.SH,20170419,3170.6867,3184.666,3189.4368,3147.0655,3196.7133,-26.0266,-0.8142,213238075,225806056.521
000001.SH,20170418,3196.7133,3215.3963,3225.0546,3196.4884,3222.1673,-25.454,-0.79,188661353,211866767.6681
000001.SH,20170417,3222.1673,3229.9491,3229.9491,3199.9121,3246.0668,-23.8995,-0.7363,212737189,227214681.3887
000001.SH,20170414,3246.0668,3276.1381,3276.7112,3238.8959,3275.9603,-29.8935,-0.9125,214508558,224106679.4683
000001.SH,20170413,3275.9603,3265.2181,3281.1369,3261.4901,3273.8301,2.1302,0.0651,207346875,223287214.7095
000001.SH,20170412,3273.8301,3283.8369,3284.9338,3262.2773,3288.9657,-15.1356,-0.4602,269381790,311505523.7949
000001.SH,20170411,3288.9657,3266.2219,3290.3887,3244.4047,3269.3926,19.5731,0.5987,281281248,326622406.9002
000001.SH,20170410,3269.3926,3285.4594,3285.4594,3265.0121,3286.616,-17.2234,-0.524,232694616,279415195.3857
000001.SH,20170407,3286.616,3280.6239,3295.187,3275.0507,3281.0047,5.6113,0.171,236108942,266738322.876
000001.SH,20170406,3281.0047,3272.1926,3286.6739,3265.7645,3270.3054,10.6993,0.3272,245287999,262335587.5854
000001.SH,20170405,3270.3054,3235.6603,3270.6453,3233.2367,3222.5142,47.7912,1.483,248320202,273201155.6744
000001.SH,20170331,3222.5142,3206.2529,3226.2483,3205.5365,3210.2369,12.2773,0.3824,196442922,214036159.9621
000001.SH,20170330,3210.2369,3235.1369,3240.0174,3195.8524,3241.3144,-31.0775,-0.9588,247135479,265694871.6433
000001.SH,20170329,3241.3144,3252.8653,3262.0976,3233.2795,3252.9479,-11.6335,-0.3576,216105575,245371852.6201
000001.SH,20170328,3252.9479,3265.6344,3265.6344,3246.0861,3266.9552,-14.0073,-0.4288,161710013,203452481.7716
000001.SH,20170327,3266.9552,3268.924,3283.2393,3262.1184,3269.4451,-2.4899,-0.0762,201852675,249185540.3411
000001.SH,20170324,3269.4451,3247.3495,3275.2066,3241.1233,3248.5495,20.8956,0.6432,219777914,267094164.3157
000001.SH,20170323,3248.5495,3245.8078,3262.0914,3221.9344,3245.2198,3.3297,0.1026,193029144,258246691.0
000001.SH,20170322,3245.2198,3246.2233,3255.7779,3229.1283,3261.6108,-16.391,-0.5025,189731649,244545459.0408
000001.SH,20170321,3261.6108,3250.2473,3262.2209,3246.6959,3250.8082,10.8026,0.3323,162719306,219121269.7816
000001.SH,20170320,3250.8082,3241.1101,3251.1271,3228.1177,3237.4471,13.3611,0.4127,170548430,213951759.5016
000001.SH,20170317,3237.4471,3271.8665,3274.1903,3232.2806,3268.9354,-31.4883,-0.9633,200583223,262184046.4753
000001.SH,20170316,3268.9354,3247.1628,3269.77,3247.1628,3241.7597,27.1757,0.8383,189416002,244508344.4653
000001.SH,20170315,3241.7597,3235.403,3243.713,3227.7377,3239.3278,2.4319,0.0751,144055682,185727250.3639
000001.SH,20170314,3239.3278,3235.2515,3246.3285,3231.5209,3237.0244,2.3034,0.0712,146946022,191535126.6909
000001.SH,20170313,3237.0244,3209.4492,3237.1212,3193.1565,3212.7601,24.2643,0.7552,163673760,206919741.9043
000001.SH,20170310,3212.7601,3213.7294,3222.3189,3208.4472,3216.7457,-3.9856,-0.1239,136672743,173663170.2346
000001.SH,20170309,3216.7457,3233.7007,3233.8749,3205.2794,3240.6646,-23.9189,-0.7381,167371108,199217646.8113
000001.SH,20170308,3240.6646,3240.5323,3245.3043,3230.6083,3242.4063,-1.7417,-0.0537,160731388,198225782.5713
000001.SH,20170307,3242.4063,3233.0939,3242.6591,3226.8219,3233.8657,8.5406,0.2641,164064235,209931208.3642
000001.SH,20170306,3233.8657,3217.3345,3234.6626,3215.067,3218.3118,15.5539,0.4833,156092158,193769172.3958
000001.SH,20170303,3218.3118,3219.2019,3221.1553,3206.6127,3230.0281,-11.7163,-0.3627,157082368,192707923.0112
000001.SH,20170302,3230.0281,3250.5183,3256.8074,3228.6647,3246.9335,-16.9054,-0.5207,181215076,223043958.7665
000001.SH,20170301,3246.9335,3240.0726,3259.9781,3237.8714,3241.7331,5.2004,0.1604,190677550,225940967.9418
000001.SH,20170228,3241.7331,3225.9689,3242.679,3225.9689,3228.6602,13.0729,0.4049,151244318,186019288.81
000001.SH,20170227,3228.6602,3249.1945,3251.6543,3224.0884,3253.4327,-24.7725,-0.7614,182581071,211395715.8562
000001.SH,20170224,3253.4327,3246.8603,3253.9556,3233.5348,3251.375,2.0577,0.0633,186406362,213839036.8669
000001.SH,20170223,3251.375,3258.8319,3264.0819,3236.3549,3261.2184,-9.8434,-0.3018,209179800,236822582.2761
000001.SH,20170222,3261.2184,3252.6898,3261.3808,3243.8398,3253.3257,7.8927,0.2426,207453776,234815325.8238
000001.SH,20170221,3253.3257,3242.2226,3254.3355,3239.8775,3239.9613,13.3644,0.4125,211673066,233551176.0497
000001.SH,20170220,3239.9613,3198.9633,3241.458,3198.9633,3202.0756,37.8857,1.1832,232152096,250276131.8145
000001.SH,20170217,3202.0756,3227.7073,3238.3959,3199.4248,3229.6184,-27.5428,-0.8528,226228177,248572751.5924
000001.SH,20170216,3229.6184,3210.3567,3230.2754,3207.7852,3212.9857,16.6327,0.5177,216955942,226587611.9945
000001.SH,20170215,3212.9857,3215.4639,3235.9977,3206.5606,3217.928,-4.9423,-0.1536,241507706,257965244.4605
000001.SH,20170214,3217.928,3216.137,3219.4047,3205.2853,3216.8394,1.0886,0.0338,188798088,204253821.8541
000001.SH,20170213,3216.8394,3198.9946,3219.4072,3198.9946,3196.699,20.1404,0.63,220191508,236158766.8196
000001.SH,20170210,3196.699,3183.0069,3205.049,3182.8021,3183.1794,13.5196,0.4247,239348913,245772163.9195
000001.SH,20170209,3183.1794,3164.6875,3186.838,3162.5744,3166.9818,16.1976,0.5115,191640327,209723158.6406
000001.SH,20170208,3166.9818,3148.086,3167.4465,3132.0333,3153.0878,13.894,0.4406,144920187,170854126.2564
000001.SH,20170207,3153.0878,3154.4046,3159.544,3140.0356,3156.9838,-3.896,-0.1234,128337442,152559086.1182
000001.SH,20170206,3156.9838,3143.0931,3158.8433,3135.3869,3140.17,16.8138,0.5354,127198283,150067694.7207
000001.SH,20170203,3140.17,3160.0816,3162.6771,3136.013,3159.166,-18.996,-0.6013,92224736,108023659.8894
000001.SH,20170126,3159.166,3149.2167,3163.1041,3148.9083,3149.5547,9.6113,0.3052,113876772,125013193.9424
000001.SH,20170125,3149.5547,3137.6462,3151.4723,3133.1911,3142.5533,7.0014,0.2228,112073827,126765829.9922
000001.SH,20170124,3142.5533,3134.5921,3149.5312,3131.2181,3136.7748,5.7785,0.1842,125973881,134553852.1771
000001.SH,20170123,3136.7748,3125.4209,3145.8411,3125.4209,3123.1389,13.6359,0.4366,132660392,148145735.8771
000001.SH,20170120,3123.1389,3095.8185,3125.6599,3095.2147,3101.2992,21.8397,0.7042,122366777,141471811.3509
000001.SH,20170119,3101.2992,3104.9715,3115.7778,3094.0055,3113.0123,-11.7131,-0.3763,123851420,139280461.4674
000001.SH,20170118,3113.0123,3104.7664,3123.7203,3098.5864,3108.7746,4.2377,0.1363,131780128,144546719.2777
000001.SH,20170117,3108.7746,3087.0295,3108.9072,3072.3384,3103.428,5.3466,0.1723,136157861,154757554.7354
000001.SH,20170116,3103.428,3104.4924,3105.1423,3044.2912,3112.7644,-9.3364,-0.2999,257885996,262826041.8009
000001.SH,20170113,3112.7644,3116.0827,3130.5146,3102.1628,3119.2886,-6.5242,-0.2092,156274214,174438553.9988
000001.SH,20170112,3119.2886,3133.6015,3144.9699,3115.9787,3136.7535,-17.4649,-0.5568,148889240,161922296.4717
000001.SH,20170111,3136.7535,3156.6856,3167.0288,3136.2667,3161.6713,-24.9178,-0.7881,178362221,189186459.3619
000001.SH,20170110,3161.6713,3167.5701,3174.5781,3157.3322,3171.2362,-9.5649,-0.3016,179759216,194963216.5804
000001.SH,20170109,3171.2362,3148.5317,3173.136,3147.7351,3154.321,16.9152,0.5363,171714075,192110579.3179
000001.SH,20170106,3154.321,3163.7761,3172.0347,3153.0253,3165.4109,-11.0899,-0.3503,183708966,207296038.4444
000001.SH,20170105,3165.4109,3157.9063,3168.5021,3154.281,3158.794,6.6169,0.2095,174727645,199692026.7333
000001.SH,20170104,3158.794,3133.7873,3160.1029,3130.1145,3135.9208,22.8732,0.7294,167860850,195914292.6481
000001.SH,20170103,3135.9208,3105.3085,3136.4558,3105.3085,3103.6373,32.2835,1.0402,141567187,159887139.4718
000001.SH,20161230,3103.6373,3097.3454,3108.8393,3089.9894,3096.0968,7.5405,0.2435,133267130,151732781.7527
000001.SH,20161229,3096.0968,3095.8447,3111.7994,3087.344,3102.2357,-6.1389,-0.1979,132623292,149919182.8005
000001.SH,20161228,3102.2357,3113.7671,3118.7818,3094.5488,3114.664,-12.4283,-0.399,135727087,154329653.0469
000001.SH,20161227,3114.664,3117.3868,3127.8828,3113.7451,3122.569,-7.905,-0.2532,141528939,162193908.5407
000001.SH,20161226,3122.569,3095.5787,3122.8812,3068.415,3110.1544,12.4146,0.3992,152571881,170555610.8879
000001.SH,20161223,3110.1544,3134.9292,3138.404,3103.7476,3139.558,-29.4036,-0.9366,166176769,189281177.4972
000001.SH,20161222,3139.558,3132.1558,3143.1685,3126.8872,3137.4297,2.1283,0.0678,167804990,185981556.911
000001.SH,20161221,3137.4297,3107.2396,3140.2512,3107.2396,3102.8759,34.5538,1.1136,186706607,204247805.1735
000001.SH,20161220,3102.8759,3115.8984,3117.0145,3084.7997,3118.0846,-15.2087,-0.4878,157426759,171611881.1086
000001.SH,20161219,3118.0846,3120.6963,3125.284,3110.0817,3122.9815,-4.8969,-0.1568,154169716,174500240.6507
000001.SH,20161216,3122.9815,3111.5145,3128.8735,3106.3464,3117.677,5.3045,0.1701,164988699,189844752.8555
000001.SH,20161215,3117.677,3125.7568,3138.7793,3100.9128,3140.5308,-22.8538,-0.7277,189990626,212863239.2536
000001.SH,20161214,3140.5308,3149.3774,3170.0208,3136.348,3155.0374,-14.5066,-0.4598,201358887,219206160.2382
000001.SH,20161213,3155.0374,3138.9881,3162.496,3118.7121,3152.9704,2.067,0.0656,185164495,203175456.9168
000001.SH,20161212,3152.9704,3233.6661,3245.0946,3149.8955,3232.8834,-79.913,-2.4719,274708461,294260138.539
000001.SH,20161209,3232.8834,3209.3395,3244.8013,3207.0433,3215.3658,17.5176,0.5448,204023956,226387156.3181
000001.SH,20161208,3215.3658,3225.5499,3228.122,3211.4712,3222.2415,-6.8757,-0.2134,170710173,197802065.1889
000001.SH,20161207,3222.2415,3198.4748,3222.428,3189.485,3199.6473,22.5942,0.7061,169072847,189443846.6032
000001.SH,20161206,3199.6473,3202.0293,3215.3114,3196.5248,3204.7092,-5.0619,-0.158,157572693,177170154.4059
000001.SH,20161205,3204.7092,3203.7844,3219.5181,3194.8785,3243.8432,-39.134,-1.2064,223010394,238598033.0194
000001.SH,20161202,3243.8432,3270.1205,3279.7137,3235.277,3273.3093,-29.4661,-0.9002,259567205,281559095.5565
000001.SH,20161201,3273.3093,3257.0268,3279.6707,3256.2555,3250.0344,23.2749,0.7161,237759864,261553934.531
000001.SH,20161130,3250.0344,3272.1422,3277.2694,3239.5206,3282.9238,-32.8894,-1.0018,243576053,262808738.1806
000001.SH,20161129,3282.9238,3269.2339,3301.2133,3263.3973,3276.9996,5.9242,0.1808,320836287,348149349.6698
000001.SH,20161128,3276.9996,3270.0471,3288.3372,3267.6736,3261.9378,15.0618,0.4617,281551253,300460150.8935
000001.SH,20161125,3261.9378,3241.2433,3262.4379,3209.5979,3241.7359,20.2019,0.6232,233921601,259117040.3998
000001.SH,20161124,3241.7359,3237.428,3257.8574,3232.869,3241.1366,0.5993,0.0185,232324527,267224712.392
000001.SH,20161123,3241.1366,3247.9448,3262.8788,3231.5863,3248.3517,-7.2151,-0.2221,249959592,277942467.7171
000001.SH,20161122,3248.3517,3220.9825,3249.6765,3220.9825,3218.1477,30.204,0.9386,261631547,292484830.6397
000001.SH,20161121,3218.1477,3188.4964,3229.7568,3188.2799,3192.8559,25.2918,0.7921,230652844,263177808.1312
000001.SH,20161118,3192.8559,3207.1933,3212.394,3187.4963,3208.4525,-15.5966,-0.4861,209826639,235352062.3083
000001.SH,20161117,3208.4525,3198.4985,3211.0527,3187.2056,3205.0572,3.3953,0.1059,214206240,226775851.1803
000001.SH,20161116,3205.0572,3208.4973,3210.8927,3195.4105,3206.9858,-1.9286,-0.0601,221766993,244854511.188
000001.SH,20161115,3206.9858,3209.9546,3214.292,3195.0353,3210.371,-3.3852,-0.1054,240886350,267003870.8592
000001.SH,20161114,3210.371,3187.7093,3221.4584,3186.7956,3196.0436,14.3274,0.4483,329608313,346974628.5165
000001.SH,20161111,3196.0436,3169.4007,3202.7401,3166.0696,3171.282,24.7616,0.7808,310854579,343773951.2742
000001.SH,20161110,3171.282,3148.544,3172.3085,3148.544,3128.3702,42.9118,1.3717,244192602,285992810.5234
000001.SH,20161109,3128.3702,3146.0775,3146.9497,3096.9466,3147.8875,-19.5173,-0.62,241114958,277229392.7345
000001.SH,20161108,3147.8875,3140.9435,3156.8812,3134.9547,3133.3326,14.5549,0.4645,190846979,221585117.1902
000001.SH,20161107,3133.3326,3124.892,3139.2017,3117.0961,3125.3167,8.0159,0.2565,179418490,210602324.385
000001.SH,20161104,3125.3167,3126.3489,3141.3337,3119.5354,3128.9356,-3.6189,-0.1157,197683197,239043257.281
000001.SH,20161103,3128.9356,3096.765,3140.9298,3094.1025,3102.7326,26.203,0.8445,222986260,265820360.415
000001.SH,20161102,3102.7326,3115.7291,3118.9773,3099.8196,3122.4356,-19.703,-0.631,182722067,221676542.0646
000001.SH,20161101,3122.4356,3101.6639,3122.6147,3097.0423,3100.492,21.9436,0.7077,160232032,195831592.2647
000001.SH,20161031,3100.492,3097.1881,3102.3015,3081.0722,3104.2703,-3.7783,-0.1217,151506764,178427745.4435
000001.SH,20161028,3104.2703,3111.7035,3128.6427,3101.2371,3112.3498,-8.0795,-0.2596,181774123,212593009.8546
000001.SH,20161027,3112.3498,3112.6028,3114.7587,3100.3918,3116.3119,-3.9621,-0.1271,158008789,182237125.269
000001.SH,20161026,3116.3119,3129.8382,3129.8382,3110.3874,3131.9385,-15.6266,-0.4989,191663263,215767706.3688
000001.SH,20161025,3131.9385,3127.9684,3132.5046,3121.0499,3128.2467,3.6918,0.118,203380898,220861464.0753
000001.SH,20161024,3128.2467,3092.0466,3137.0335,3090.7864,3090.9412,37.3055,1.2069,240522349,250354393.5683
000001.SH,20161021,3090.9412,3081.3891,3101.8486,3069.2669,3084.4577,6.4835,0.2102,187388072,201953662.3952
000001.SH,20161020,3084.4577,3084.9076,3089.682,3076.2949,3084.7189,-0.2612,-0.0085,160691364,177674542.7097
000001.SH,20161019,3084.7189,3085.749,3096.2228,3076.7705,3083.8751,0.8438,0.0274,182470143,197481136.3622
000001.SH,20161018,3083.8751,3037.4036,3084.1867,3037.4036,3041.1663,42.7088,1.4044,182042460,196036127.9659
000001.SH,20161017,3041.1663,3064.691,3068.812,3033.7532,3063.8086,-22.6423,-0.739,163733265,180594077.0508
